460.04784688995215 108.30579713976044
613.6363636363636 261.0748367654445
778.7081339712918 424.9147479446983
788.755980861244 434.8780036479948
807.4162679425838 453.69689920431404
936.6028708133971 575.48177324275
961.0047846889952 597.6261598244731
992.5837320574162 628.6235427846359
1018.421052631579 648.5606280895606
1038.5167464114832 650.8075814851038
1052.870813397129 655.2539057336962
1074.401913875598 666.3432816093471
1090.1913875598086 675.2121388352848
1108.8516746411483 686.2962277617698
1128.9473684210525 701.8028496656002
1156.22009569378 715.1127441909643
1182.0574162679427 737.2597742472705
1197.846889952153 741.7087419704458
1212.2009569377988 746.1550662190381
1232.2966507177034 737.3522958576751
1246.6507177033493 730.7488963493613
1253.8277511961724 721.9223347167515
1265.311004784689 702.0539797509845
1279.6650717703349 695.4505802426709
1294.0191387559807 688.847180734357
1312.6794258373207 675.6218773956487
1332.7751196172248 655.7693832773796
1348.5645933014353 640.328848238124
1365.7894736842104 620.4710671706889
1375.8373205741627 602.8100134817201
1388.755980861244 580.734357239155
1395.933014354067 558.6481270982578
1405.980861244019 529.9373496523829
1413.1578947368423 503.43123000872333
1416.0287081339713 483.54701419545836
1421.7703349282297 457.0382510772158
1426.0765550239234 426.1069549816276
1427.511961722488 392.96042718549245
1431.8181818181818 353.1893520843796
1434.6889952153108 324.4653572655898
1436.1244019138755 280.26910571254837
1436.1244019138755 227.2304316793992
1437.5598086124403 196.2938486346452
1437.5598086124403 152.0949536070209
1438.9952153110048 132.20809431917291
1438.9952153110048 101.26886779983602
1440.4306220095693 61.49250574955704
1441.866028708134 32.765867456184424
1441.866028708134 6.246530439609842
